hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
62	L1_comentario	pair	2%	2%	divergent	Divergente	Der Vogel soll zunächst im Nest bleiben, bis er flügge ist. Will er vorher fliegen, so zieht er sich Unheil zu. Außerordentliche Maßnahmen d…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 08 SECONDS VISIT HTTPS://MYMEMOR…	A bird ought to remain in the nest until it is fledged. If it tries to fly before this, it invites misfortune. Extraordinary measures should…	Primera línea poco alineada (Jaccard 2%). | Solapamiento léxico bajo MT↔Baynes (2%).
63	L1_comentario	pair	0%	0%	divergent	Divergente	In Zeiten nach einem großen Übergang ist alles auf Fortschritt und Entwicklung aus und drängt voran. Aber dieses Vorwärtsdrängen zu Beginn i…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 08 SECONDS VISIT HTTPS://MYMEMOR…	In times following a great transition, everything is pressing forward, striving in the direction of development and progress. But this press…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
64	L1_comentario	pair	2%	2%	divergent	Divergente	In Zeiten der Unordnung ist es verlockend, sich möglichst rasch vorzudrängen, um etwas Sichtbares zu leisten. Aber diese Begeisterung führt …	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	In times of disorder there is a temptation to advance oneself as rapidly as possible in order to accomplish something tangible. But this ent…	Primera línea poco alineada (Jaccard 2%). | Solapamiento léxico bajo MT↔Baynes (2%).
1	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
2	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
3	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
4	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
5	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
6	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
7	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
8	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
9	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
10	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
11	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
12	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
13	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
14	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
15	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
16	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
17	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
18	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
19	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
20	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
21	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
22	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
23	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
24	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
25	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
26	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
27	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
28	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
29	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
30	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
31	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
32	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
33	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
34	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
35	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
36	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
37	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
38	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
39	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
40	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
41	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
42	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
43	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
44	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
45	L2_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Six in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
46	L2_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf zweitem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 26 MINUTES 07 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the second place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
