hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
35	L3_comentario	pair			mt_failed	MT falló	Man strebt voran, und zwar in Gemeinschaft mit andern, durch deren Einverständnis man gehoben wird. Dadurch verschwindet der Anlaß zum Bedau…		A man strives onward, in association with others whose backing encourages him. This dispels any cause for regret over the fact that he does …	Traducción automática vacía o no disponible en caché.
36	L3_comentario	pair			mt_failed	MT falló	Scheinbar ist ein Spiel des Zufalls am Werk. Während der Starke und Getreue bestrebt ist, in eifriger Tätigkeit Ordnung zu schaffen, ohne al…		It seems as if chance were at work. While the strong, loyal man is striving eagerly and in good faith to create order, he meets the ringlead…	Traducción automática vacía o no disponible en caché.
37	L3_comentario	pair			mt_failed	MT falló	In der Familie soll die rechte Mitte zwischen Härte und Läßlichkeit herrschen. Zu große Strenge gegen das eigene Fleisch und Blut führt zu R…		In the family the proper mean between severity and indulgence ought to prevail. Too great severity toward one's own flesh and blood leads to…	Traducción automática vacía o no disponible en caché.
38	L3_comentario	pair			mt_failed	MT falló	Manchmal sieht es so aus, als ob sich alles gegen einen verschworen habe; man sieht sich im Fortschritt gehemmt und zurückgehalten, man sieh…		Often it seems to a man as though everything were conspiring against him. He sees himself checked and hindered in his progress, insulted and…	Traducción automática vacía o no disponible en caché.
39	L3_comentario	pair			mt_failed	MT falló	Während die vorige Linie den Beamten zeigt, der um der Pflicht willen den Weg der Gefahr gehen muß, ist hier der Mann gezeigt, der als Famil…		While the preceding line shows the official compelled by duty to follow the way of danger, this line shows the man who must act as father of…	Traducción automática vacía o no disponible en caché.
40	L3_comentario	pair			mt_failed	MT falló	Ein Mensch ist aus ärmlichen Verhältnissen heraus in eine bequeme Lage gekommen, da er von Not befreit ist. Wenn er nun nach Art eines Empor…		This refers to a man who has come out of needy circumstances into comfort and freedom from want. If now, in the manner of an upstart, he tri…	Traducción automática vacía o no disponible en caché.
41	L3_comentario	pair			mt_failed	MT falló	Wo drei zusammen sind, da gibt es Eifersucht. Da muß einer weichen. Engste Verbindung ist nur zu zweien möglich. Wo aber einer einsam ist, d…		When there are three people together, jealousy arises. One of them will have to go. A very close bond is possible only between two people. B…	Traducción automática vacía o no disponible en caché.
42	L3_comentario	pair			mt_failed	MT falló	Eine Zeit des Segens und der Bereicherung ist in ihrer Wirkung so stark, daß selbst sonst unheilvolle Ereignisse denen zum besten dienen müs…		A time of blessing and enrichment has such powerful effects that even events ordinarily unfortunate must turn out to the advantage of those …	Traducción automática vacía o no disponible en caché.
43	L3_comentario	pair			mt_failed	MT falló	Die Lage, in der man sich befindet, ist zweideutig. Während alle im entschlossenen Kampf gegen das Gemeine begriffen sind, ist man allein in…		Here we have a man in an ambiguous situation. While all others are engaged in a resolute fight against all that is inferior, he alone has a …	Traducción automática vacía o no disponible en caché.
44	L3_comentario	pair			mt_failed	MT falló	Man ist innerlich in Versuchung, sich mit dem schlechten Element, das sich einem anbietet, einzulassen. Das ist eine sehr gefährliche Lage. …		There is a temptation to fall in with the evil element offering itself—a very dangerous situation. Fortunately circumstances prevent this; o…	Traducción automática vacía o no disponible en caché.
45	L3_comentario	pair			mt_failed	MT falló	Man hat oft das Bedürfnis des Anschlusses, aber alle andern in der Umgebung haben sich schon untereinander zusammengeschlossen, so daß man i…		Often a man feels an urge to unite with others, but the individuals around him have already formed themselves into a group, so that he remai…	Traducción automática vacía o no disponible en caché.
46	L3_comentario	pair			mt_failed	MT falló	Hier fallen alle Hemmungen weg, die dem Vordringen sonst gesteckt sind. Es geht mit merkwürdiger Leichtigkeit voran. Unbedenklich folgt man …		All obstructions that generally block progress fall away here. Things proceed with remarkable ease. Unhesitatingly one follows this road, in…	Traducción automática vacía o no disponible en caché.
47	L3_comentario	pair			mt_failed	MT falló	Man geht in sein Haus und sieht nicht seine Frau. Unheil! Es zeigt sich hier ein Mann, der unruhig und unentschieden ist in Zeiten der Not. …		This shows a man who is restless and indecisive in times of adversity. At first he wants to push ahead, then he encounters obstructions that…	Traducción automática vacía o no disponible en caché.
48	L3_comentario	pair			mt_failed	MT falló	Hier ist ein tüchtiger Mann vorhanden. Er gleicht einem gereinigten Brunnen, dessen Wasser man trinken könnte. Aber er wird nicht gebraucht.…		An able man is available. He is like a purified well whose water is drinkable. But no use is made of him. This is the sorrow of those who kn…	Traducción automática vacía o no disponible en caché.
49	L3_comentario	pair			mt_failed	MT falló	dann mag man sich ihm zuwenden und wird Glauben finden. Wenn Wechsel nötig ist, dann gibt es zwei Fehler, die man vermeiden muß. Der eine is…		When change is necessary, there are two mistakes to be avoided. One lies in excessive haste and ruthlessness, which bring disaster. The othe…	Traducción automática vacía o no disponible en caché.
50	L3_comentario	pair			mt_failed	MT falló	Wenn erst der Regen fällt, dann erschöpft sich die Reue. Endlich kommt Heil. Der Henkel ist die Stelle, an der der Tiegel aufgehoben wird. W…		The handle is the means for lifting up the ting. If the handle is altered, the ting cannot be lifted up and used, and, sad to say, the delic…	Traducción automática vacía o no disponible en caché.
51	L3_comentario	pair			mt_failed	MT falló	Es gibt dreierlei Erschütterungen: die Erschütterung des Himmels, das ist der Donner, ferner die Erschütterung des Schicksals und endlich di…		There are three kinds of shock—the shock of heaven, which is thunder, the shock of fate, and, finally, the shock of the heart. The present h…	Traducción automática vacía o no disponible en caché.
52	L3_comentario	pair			mt_failed	MT falló	Es handelt sich hier um erzwungene Ruhe. Das Herz, das in der Unruhe ist, soll gewaltsam gebändigt werden. Aber das Feuer, das gewaltsam zur…		This refers to enforced quiet. The restless heart is to be subdued by forcible means. But fire when it is smothered changes into acrid smoke…	Traducción automática vacía o no disponible en caché.
53	L3_comentario	pair			mt_failed	MT falló	Die Frau trägt ein Kind, aber bringt es nicht zur Welt. Unheil! Fördernd ist es, Räuber abzuwehren. Die trockene Hochebene ist nicht für die…		The high plateau is dry and unsuitable for the wild goose. If it goes there, it has lost its way and gone too far. This is contrary to the l…	Traducción automática vacía o no disponible en caché.
54	L3_comentario	pair			mt_failed	MT falló	Ein Mädchen, das sich in geringer Stellung befindet und keinen Mann bekommt, kann als Nebenfrau unter Umständen noch unterkommen. Die Situat…		A girl who is in a lowly position and finds no husband may, in some circumstances, still win shelter as a concubine. This pictures the situa…	Traducción automática vacía o no disponible en caché.
55	L3_comentario	pair			mt_failed	MT falló	Hier wird als Bild die fortschreitende Bedeckung der Sonne geschildert. An diesem Punkt ist die Totalität erreicht, darum sieht man am Mitta…		The image is that of a progressive covering over of the sun. Here the eclipse reaches totality, therefore even the small stars can be seen a…	Traducción automática vacía o no disponible en caché.
56	L3_comentario	pair			mt_failed	MT falló	Ein gewalttätiger Fremder weiß sich nicht zu benehmen. Er mischt sich in Angelegenheiten und Streitigkeiten, die ihn nichts angehen. Dadurch…		A truculent stranger does not know how to behave properly. He meddles in affairs and controversies that do not concern him; thus he loses hi…	Traducción automática vacía o no disponible en caché.
57	L3_comentario	pair			mt_failed	MT falló	Das eindringliche Nachdenken darf nicht zu weit getrieben werden, sonst hemmt es die Entschlußfähigkeit. Wenn eine Sache gründlich durchgeda…		Penetrating reflection must not be pushed too far, lest it cripple the power of decision. After a matter has been thoroughly pondered, it is…	Traducción automática vacía o no disponible en caché.
58	L3_comentario	pair			mt_failed	MT falló	Die wahre Freude muß aus dem eigenen Innern quellen. Wenn man aber innerlich leer ist, so daß man sich an die Außenwelt verliert, so kommen …		True joy must spring from within. But if one is empty within and wholly given over to the world, idle pleasures come streaming in from witho…	Traducción automática vacía o no disponible en caché.
59	L3_comentario	pair			mt_failed	MT falló	Die Arbeit kann unter Umständen so schwer werden, daß man nicht mehr an sich selbst denken kann. Man muß die eigene Person vollkommen auf di…		Under certain circumstances, a man's work may become so difficult that he can no longer think of himself. He must set aside all personal des…	Traducción automática vacía o no disponible en caché.
60	L3_comentario	pair			mt_failed	MT falló	Wenn man nur auf Freuden und Genuß bedacht ist, verliert man leicht das Gefühl für die notwendigen Schranken. Aber wenn man sich der Verschw…		If an individual is bent only on pleasures and enjoyment, it is easy for him to lose his sense of the limits that are necessary. If he gives…	Traducción automática vacía o no disponible en caché.
61	L3_comentario	pair			mt_failed	MT falló	Hier ist die Kraftquelle nicht im eigenen Ich, sondern in der Beziehung zu andern Menschen. Wenn man auch noch so nahe mit ihnen steht, wenn…		Here the source of a man's strength lies not in himself but in his relation to other people. No matter how close to them he may be, if his c…	Traducción automática vacía o no disponible en caché.
62	L3_comentario	pair			mt_failed	MT falló	Zuzeiten ist außerordentliche Vorsicht unbedingt nötig. Aber gerade in solchen Lebenslagen gibt es gerade und starke Persönlichkeiten, die i…		At certain times extraordinary caution is absolutely necessary. But it is just in such life situations that we find upright and strong perso…	Traducción automática vacía o no disponible en caché.
63	L3_comentario	pair			mt_failed	MT falló	Der »hohe Ahn« ist der dynastische Titel des Herrschers Wu Ding aus der Yin-Dynastie. Nachdem er mit starker Hand die Zustände im Reich geor…		""Illustrious Ancestor"" is the dynastic title of the Emperor Wu Ting of the Yin dynasty. After putting his realm in order with a strong hand,…	Traducción automática vacía o no disponible en caché.
64	L3_comentario	pair			mt_failed	MT falló	Die Zeit des Übergangs ist da. Aber man hat nicht die Kraft, den Übergang zu vollenden. Wollte man versuchen, ihn zu erzwingen, so wäre das …		The time of transition has arrived, but one lacks the strength to complete the transition. If one should attempt to force it, disaster would…	Traducción automática vacía o no disponible en caché.
